perfume_index,similar_perfume_index,rounded_percentage_match
9423,894,75
9423,9406,73
9424,5733,62
9424,7241,57
9424,2927,55
9425,2810,53
9425,8135,44
9425,3370,44
9426,7860,85
9426,8722,80
9426,1939,78
9427,8314,66
9427,5346,64
9427,2784,62
9428,3023,50
9428,7170,47
9428,10531,46
9429,868,73
9429,5327,67
9429,2242,66
9430,7420,55
9430,9431,52
9430,7870,52
9431,6311,59
9431,9430,52
9431,12,52
9432,1751,70
9432,9753,70
9432,4376,69
9433,8896,68
9433,6040,61
9433,2820,59
9434,3526,61
9434,4236,56
9434,5747,56
9435,8001,50
9435,7296,47
9435,2817,46
9436,7595,86
9436,544,65
9436,6947,62
9437,1399,60
9437,9477,56
9437,883,54
9438,9438,100
9438,9445,100
9438,9446,100
9439,9456,64
9439,8836,55
9439,3273,54
9440,9453,59
9440,8571,48
9440,3218,44
9441,987,59
9441,2051,45
9441,9053,42
9442,9452,86
9442,6142,46
9442,6505,45
9443,9454,69
9443,6504,56
9443,1876,56
9444,9455,73
9444,4506,50
9444,2036,50
9445,9438,100
9445,9445,100
9445,9446,100
9446,9438,100
9446,9445,100
9446,9446,100
9447,9438,100
9447,9445,100
9447,9446,100
9448,8898,52
9448,9520,49
9448,1884,47
9449,9438,100
9449,9445,100
9449,9446,100
9450,9438,100
9450,9445,100
9450,9446,100
9451,3507,67
9451,8080,67
9451,3592,66
9452,9442,86
9452,7805,48
9452,6142,48
9453,9440,59
9453,3218,55
9453,8571,53
9454,6209,73
9454,9443,69
9454,3264,58
9455,9444,73
9455,4506,50
9455,970,48
9456,9439,64
9456,2579,48
9456,1192,47
9457,8213,55
9457,6451,52
9457,10396,51
9458,4358,69
9458,9299,69
9458,2878,69
9459,3147,77
9459,7504,77
9459,7503,77
9460,10282,86
9460,2877,77
9460,2878,70
9461,7799,47
9461,1634,44
9461,7553,43
9462,67,56
9462,8937,56
9462,7839,56
9463,3984,68
9463,2552,67
9463,7218,67
9464,3982,65
9464,6074,60
9464,6316,59
9465,5703,57
9465,8076,57
9465,1533,56
9466,10032,79
9466,8906,78
9466,304,75
9467,10638,55
9467,9680,54
9467,2983,52
9468,9477,67
9468,883,65
9468,3381,60
9469,4930,79
9469,604,73
9469,9966,70
9470,9348,55
9470,5849,55
9470,3794,54
9471,2918,42
9471,6968,41
9471,1477,40
9472,7546,65
9472,10089,51
9472,7368,50
9473,422,67
9473,10638,61
9473,9479,60
9474,6609,80
9474,6057,79
9474,8614,65
9475,2592,75
9475,5334,74
9475,7856,67
9476,8878,69
9476,8691,65
9476,10642,65
9477,883,88
9477,9518,82
9477,4927,73
9478,8373,74
9478,214,69
9478,6785,68
9479,1075,62
9479,1078,62
9479,9473,60
9480,6609,78
9480,10596,77
9480,1066,70
9481,3063,71
9481,4576,61
9481,2766,60
9482,10585,63
9482,9852,58
9482,2244,51
9483,10563,60
9483,10241,58
9483,6095,57
9484,3605,59
9484,1700,59
9484,4177,53
9485,6274,63
9485,10644,61
9485,9048,56
9486,9767,52
9486,8312,50
9486,5673,45
9487,8215,40
9487,3047,38
9487,2885,36
9488,7425,66
9488,2990,61
9488,9871,55
9489,9957,46
9489,6271,44
9489,10408,43
9490,6830,60
9490,6905,57
9490,1149,56
9491,5652,68
9491,4412,64
9491,3048,63
9492,7611,67
9492,3639,63
9492,10633,59
9493,9717,81
9493,9894,63
9493,356,63
9494,8787,53
9494,4115,53
9494,2054,52
9495,4171,74
9495,4703,66
9495,9521,64
9496,8075,48
9496,5764,43
9496,8252,40
9497,6367,52
9497,1463,49
9497,5172,49
9498,7233,57
9498,7229,55
9498,3436,54
9499,3995,53
9499,8787,52
9499,3508,47
9500,9006,62
9500,933,57
9500,6108,54
9501,6916,54
9501,2265,54
9501,9549,52
9502,2107,50
9502,1346,42
9502,3062,42
9503,8067,59
9503,7063,55
9503,3246,54
9504,5680,65
9504,1267,62
9504,5567,62
9505,3115,60
9505,5837,60
9505,147,56
9506,6490,62
9506,5649,61
9506,2788,53
9507,1632,61
9507,4459,56
9507,1080,56
9508,3957,68
9508,5552,68
9508,8331,66
9509,3795,63
9509,10352,60
9509,441,59
9510,5765,54
9510,9376,53
9510,7392,50
9511,6597,60
9511,7413,59
9511,6020,53
9512,2970,78
9512,6072,76
9512,6076,76
9513,10545,90
9513,9736,69
9513,4375,68
9514,3595,71
9514,122,65
9514,10796,62
9515,1375,78
9515,3022,72
9515,10642,72
9516,9215,87
9516,2005,56
9516,9898,56
9517,1517,91
9517,5611,85
9517,2887,83
9518,4927,89
9518,5645,85
9518,9477,82
9519,1648,57
9519,207,57
9519,9197,57
9520,6949,85
9520,4935,73
9520,1344,67
9521,7314,76
9521,10654,76
9521,496,76
9522,1518,71
9522,10448,67
9522,9926,66
9523,1503,65
9523,2432,61
9523,4185,57
9524,4484,63
9524,10504,62
9524,1361,60
9525,5381,49
9525,3800,46
9525,990,45
9526,9703,73
9526,10055,66
9526,9298,61
9527,3972,86
9527,3861,79
9527,8331,77
9528,5175,58
9528,6874,54
9528,6538,53
9529,3192,92
9529,5651,81
9529,9213,67
9530,5419,60
9530,9921,58
9530,8871,57
9531,3142,59
9531,10391,57
9531,10398,57
9532,5190,63
9532,10308,61
9532,760,61
9533,9952,78
9533,1727,74
9533,8266,60
9534,6663,79
9534,10483,77
9534,2020,76
9535,9378,67
9535,7974,65
9535,8929,59
9536,4115,55
9536,6024,55
9536,9706,54
9537,3837,61
9537,7124,56
9537,8636,55
9538,7414,55
9538,4241,54
9538,8887,53
9539,7190,54
9539,7379,53
9539,4827,52
9540,8600,87
9540,3499,85
9540,7421,82
9541,6744,67
9541,10420,58
9541,8252,55
9542,8535,53
9542,61,52
9542,2885,51
9543,10311,73
9543,707,72
9543,223,64
9544,8372,55
9544,9890,50
9544,2614,48
9545,9424,54
9545,8130,51
9545,9554,47
9546,9548,92
9546,617,53
9546,7241,52
9547,9174,82
9547,8535,63
9547,795,62
9548,9546,92
9548,617,58
9548,9839,56
9549,2265,69
9549,10063,68
9549,10059,60
9550,7076,53
9550,1213,49
9550,6320,43
9551,10460,56
9551,9543,55
9551,7406,54
9552,9552,100
9552,9557,100
9552,4165,55
9553,9902,61
9553,884,58
9553,1334,58
9554,4191,60
9554,7805,59
9554,617,55
9555,9552,100
9555,9557,100
9555,4165,55
9556,9902,62
9556,4384,55
9556,7610,54
9557,9552,100
9557,9557,100
9557,4165,55
9558,1807,55
9558,426,52
9558,425,52
9559,9540,78
9559,5935,72
9559,9407,72
9560,82,52
9560,980,50
9560,9655,50
9561,7731,71
9561,7860,52
9561,9426,52
9562,9571,100
9562,2637,51
9562,8023,51
9563,1362,62
9563,8094,61
9563,3125,60
9564,5442,73
9564,5369,63
9564,3358,57
9565,3117,73
9565,7805,71
9565,522,63
9566,8466,64
9566,884,62
9566,2213,59
9567,6663,83
9567,2348,83
9567,4963,79
9568,9229,65
9568,1897,57
9568,9646,56
9569,3910,70
9569,2784,68
9569,5452,66
9570,5984,52
9570,3618,51
9570,766,48
9571,9571,100
9571,2637,51
9571,8023,51
9572,9825,57
9572,6624,54
9572,5779,53
9573,9426,74
9573,5829,71
9573,6952,70
9574,2070,55
9574,8060,50
9574,1404,47
9575,8036,64
9575,2317,61
9575,5692,53
9576,8274,69
9576,8657,68
9576,9217,68
9577,9058,73
9577,4171,70
9577,1785,70
9578,5328,56
9578,6258,51
9578,5702,49
9579,2935,61
9579,7814,59
9579,9740,57
9580,2434,49
9580,4367,45
9580,10150,45
9581,7221,62
9581,2028,62
9581,3432,58
9582,8811,57
9582,3175,55
9582,1446,51
9583,2073,61
9583,4426,56
9583,1193,55
9584,9584,100
9584,3194,71
9584,8319,71
9585,9584,100
9585,3194,71
9585,8319,71
9586,7792,95
9586,289,58
9586,2037,54
9587,1698,59
9587,9002,55
9587,6275,54
9588,10249,67
9588,558,64
9588,3748,63
9589,6027,46
9589,6121,45
9589,6096,43
9590,8245,60
9590,321,54
9590,1716,54
9591,3207,85
9591,2484,80
9591,8810,76
9592,5788,65
9592,437,63
9592,492,61
9593,303,69
9593,4715,65
9593,5216,63
9594,4388,57
9594,8746,55
9594,6272,55
9595,9591,67
9595,6365,66
9595,10370,65
9596,6426,58
9596,2066,58
9596,535,58
9597,7805,74
9597,7605,72
9597,9310,69
9598,6684,85
9598,5199,64
9598,2621,59
9599,220,59
9599,8389,58
9599,2885,58
9600,9600,100
9600,1761,100
9600,5383,89
9601,9038,68
9601,3736,67
9601,4337,67
9602,9096,62
9602,9092,61
9602,4718,60
9603,345,56
9603,6918,52
9603,657,51
9604,9247,60
9604,8982,53
9604,4840,52
9605,10618,52
9605,4809,49
9605,2443,44
9606,9607,100
9606,192,63
9606,6465,61
9607,9607,100
9607,192,63
9607,6465,61
9608,9215,52
9608,9516,50
9608,495,45
9609,10352,70
9609,5860,61
9609,341,61
9610,9612,91
9610,1244,66
9610,3867,59
9611,8887,67
9611,3273,58
9611,6039,55
9612,9610,91
9612,1244,60
9612,9097,57
9613,8076,63
9613,3426,61
9613,8121,58
9614,3275,57
9614,1780,56
9614,2009,56
9615,7411,67
9615,4677,49
9615,7604,49
9616,4946,62
9616,9116,60
9616,9761,57
9617,9904,63
9617,7993,54
9617,9910,52
9618,7581,46
9618,7319,45
9618,5410,39
9619,1678,85
9619,5720,69
9619,4742,68
9620,10590,42
9620,359,41
9620,5642,41
9621,2023,57
9621,5141,43
9621,1148,42
9622,1792,46
9622,915,43
9622,9824,40
9623,6971,74
9623,2602,56
9623,10297,46
9624,3668,58
9624,6690,49
9624,2450,49
9625,4016,47
9625,8023,43
9625,2019,42
9626,8785,56
9626,4257,55
9626,8563,55
9627,10657,56
9627,1106,49
9627,10652,48
9628,3771,71
9628,7364,61
9628,4717,60
9629,759,47
9629,1584,47
9629,9975,46
9630,9632,56
9630,1361,50
9630,4894,50
9631,10656,65
9631,1440,54
9631,737,54
9632,9630,56
9632,9953,49
9632,10652,46
9633,8951,54
9633,3531,52
9633,5852,52
9634,9635,86
9634,1398,46
9634,6665,43
9635,9634,86
9635,1398,53
9635,6665,50
9636,5868,74
9636,863,63
9636,275,62
9637,3876,67
9637,10398,60
9637,10391,60
9638,3668,52
9638,9639,50
9638,4860,50
9639,10601,68
9639,9009,67
9639,5592,61
9640,3295,54
9640,5014,44
9640,207,42
9641,5602,51
9641,8969,48
9641,9898,48
9642,10696,61
9642,6484,49
9642,4891,48
9643,7726,56
9643,430,54
9643,10524,53
9644,5719,53
9644,3978,52
9644,2017,49
9645,1172,63
9645,2477,54
9645,4601,53
9646,9568,56
9646,6413,54
9646,4449,53
9647,4752,63
9647,4607,60
9647,3710,57
9648,7754,56
9648,3712,54
9648,5925,53
9649,9540,48
9649,82,47
9649,8600,44
9650,5818,49
9650,739,48
9650,6922,46
9651,2798,53
9651,6032,50
9651,2091,48
9652,5592,71
9652,4085,71
9652,2866,70
9653,7426,64
9653,7359,60
9653,9964,58
9654,7162,61
9654,3218,58
9654,170,53
9655,980,76
9655,1714,62
9655,981,58
9656,9658,68
9656,3128,65
9656,3124,65
9657,2837,54
9657,2630,46
9657,8600,45
9658,344,84
9658,9753,76
9658,735,74
9659,5862,100
9659,5865,100
9659,5870,100
9660,9373,48
9660,9370,46
9660,2566,43
9661,6781,59
9661,5631,55
9661,2838,54
9662,4558,67
9662,5498,53
9662,3967,44
9663,7472,83
9663,1752,78
9663,767,74
9664,3973,62
9664,4183,62
9664,2493,58
9665,2980,76
9665,4060,66
9665,10501,64
9666,10413,61
9666,9078,59
9666,7490,55
9667,7366,74
9667,10642,68
9667,4710,65
9668,1360,75
9668,4707,75
9668,2421,67
9669,7125,82
9669,8946,70
9669,2884,70
9670,4440,52
9670,5898,46
9670,4223,44
9671,3677,62
9671,4025,59
9671,7331,57
9672,3726,51
9672,8971,51
9672,150,49
9673,8886,55
9673,7860,54
9673,8722,53
9674,9678,72
9674,2490,70
9674,1450,63
9675,10292,57
9675,8005,55
9675,2154,53
9676,3754,61
9676,9474,57
9676,3044,54
9677,8670,58
9677,8663,56
9677,10638,56
9678,3037,75
9678,9674,72
9678,3004,71
9679,321,59
9679,3711,57
9679,10456,51
9680,3276,71
9680,3718,66
9680,3804,65
9681,4771,88
9681,3805,85
9681,10166,80
9682,5051,56
9682,1715,47
9682,2901,46
9683,6108,53
9683,9333,53
9683,9704,49
9684,3577,51
9684,4787,51
9684,10200,50
9685,7019,51
9685,1139,49
9685,7016,49
9686,6693,60
9686,1492,53
9686,4387,53
9687,9647,55
9687,1786,53
9687,8904,53
9688,10471,54
9688,10289,52
9688,2114,51
9689,6793,55
9689,7274,52
9689,1918,49
9690,2377,67
9690,7711,64
9690,7079,62
9691,79,59
9691,9564,56
9691,10657,53
9692,8891,56
9692,3829,53
9692,1177,52
9693,3829,55
9693,2839,55
9693,3486,54
9694,7461,58
9694,7961,54
9694,3473,53
9695,9950,56
9695,10564,55
9695,8051,51
9696,4143,90
9696,9407,80
9696,6947,79
9697,3712,53
9697,2386,51
9697,9142,49
9698,3805,74
9698,3565,74
9698,4771,72
9699,8011,70
9699,9192,58
9699,10363,58
9700,6582,72
9700,9737,71
9700,10185,66
9701,9408,55
9701,4267,50
9701,10655,48
9702,493,64
9702,6549,60
9702,9348,57
9703,10055,91
9703,1060,80
9703,4119,73
9704,7175,85
9704,3025,79
9704,6108,76
9705,5866,80
9705,225,75
9705,10052,66
9706,2698,70
9706,4115,68
9706,8380,68
9707,685,50
9707,7089,48
9707,326,48
9708,7190,69
9708,7069,63
9708,2321,55
9709,9058,55
9709,9902,52
9709,3747,52
9710,9371,73
9710,7934,54
9710,7938,54
9711,9475,55
9711,1516,52
9711,2296,52
9712,7248,59
9712,9678,54
9712,3144,53
9713,4769,67
9713,5446,61
9713,8578,59
9714,8104,60
9714,1727,56
9714,9266,55
9715,4442,61
9715,9851,52
9715,3407,50
9716,7176,61
9716,10342,60
9716,1339,57
9717,9493,81
9717,2732,72
9717,9721,67
9718,9720,72
9718,8961,69
9718,3115,65
9719,1721,64
9719,4115,63
9719,6491,62
9720,8453,74
9720,1195,72
9720,9718,72
9721,9717,67
9721,9894,61
9721,2732,61
9722,10039,58
9722,6804,58
9722,4512,56
9723,2593,53
9723,6429,53
9723,6282,49
9724,2876,73
9724,8938,69
9724,7603,67
9725,1867,53
9725,6562,53
9725,10704,51
9726,8260,57
9726,7738,53
9726,4609,52
9727,1085,48
9727,3968,48
9727,3232,47
9728,62,52
9728,7318,46
9728,9904,45
9729,3826,47
9729,4657,44
9729,2990,44
9730,8498,56
9730,6674,52
9730,1781,50
9731,6907,56
9731,2172,50
9731,3177,50
9732,2070,77
9732,9733,73
9732,5227,61
9733,9732,73
9733,2070,61
9733,9027,59
9734,1438,74
9734,10236,60
9734,7467,60
9735,694,67
9735,4288,64
9735,894,62
9736,9513,69
9736,10545,62
9736,121,57
9737,5706,76
9737,4117,74
9737,6208,73
9738,9025,61
9738,7121,60
9738,9095,60
9739,2584,64
9739,2590,62
9739,10706,61
9740,9848,81
9740,2935,72
9740,7814,71
9741,3657,100
9741,3762,100
9741,3767,70
9742,8048,87
9742,5611,83
9742,2887,79
9743,1711,68
9743,5294,66
9743,3426,65
9744,760,62
9744,4938,61
9744,6661,60
9745,6544,72
9745,10601,66
9745,3704,64
9746,9230,94
9746,3986,64
9746,130,60
9747,9371,62
9747,9710,54
9747,5640,52
9748,9857,65
9748,7696,55
9748,2237,55
9749,126,65
9749,7463,65
9749,5969,63
9750,161,72
9750,5857,68
9750,9592,60
9751,1722,69
9751,5473,58
9751,9348,56
9752,7126,84
9752,881,74
9752,8419,54
9753,7469,88
9753,4709,79
9753,8736,79
9754,8652,64
9754,7408,62
9754,4759,60
9755,164,51
9755,8076,44
9755,9613,42
9756,1889,58
9756,8032,56
9756,1888,55
9757,3499,67
9757,4517,67
9757,4515,67
9758,10684,57
9758,1981,53
9758,3888,53
9759,5187,57
9759,9946,56
9759,2132,56
9760,9619,51
9760,5146,51
9760,8738,49
9761,1570,73
9761,9118,66
9761,6229,65
9762,10268,60
9762,3787,54
9762,6229,53
9763,829,57
9763,5267,55
9763,10731,48
9764,9765,52
9764,6432,49
9764,2361,48
9765,7382,59
9765,9764,52
9765,6792,51
9766,7145,57
9766,953,53
9766,2255,52
9767,1542,59
9767,2546,58
9767,5319,55
9768,7769,68
9768,6927,68
9768,844,67
9769,5790,65
9769,4049,58
9769,10596,57
9770,9772,67
9770,1401,61
9770,4255,59
9771,8512,73
9771,2530,62
9771,10783,61
9772,9770,67
9772,9773,59
9772,5790,52
9773,7894,60
9773,9772,59
9773,4049,54
9774,8864,80
9774,7812,80
9774,4055,77
9775,6405,49
9775,4771,47
9775,3805,45
9776,1242,50
9776,2779,49
9776,2034,45
9777,3666,51
9777,4266,51
9777,4217,48
9778,2809,59
9778,5399,49
9778,10165,49
9779,9304,49
9779,1285,47
9779,8499,43
9780,1693,79
9780,4369,69
9780,5404,68
9781,10743,37
9781,2451,34
9781,10645,27
9782,6119,76
9782,4935,72
9782,5610,68
9783,9867,56
9783,6765,54
9783,422,50
9784,9792,77
9784,1958,73
9784,1317,69
9785,1363,79
9785,5372,73
9785,4920,73
9786,5123,69
9786,3014,64
9786,1369,62
9787,6928,63
9787,933,58
9787,10493,54
9788,1269,76
9788,9894,73
9788,5538,71
9789,6414,71
9789,2410,65
9789,229,40
9790,3892,49
9790,2674,47
9790,5518,36
9791,328,60
9791,26,50
9791,6515,48
9792,9784,77
9792,7954,74
9792,1958,71
9793,9793,100
9793,5875,56
9793,9017,56
9794,9793,100
9794,5875,56
9794,9017,56
9795,3433,81
9795,7586,72
9795,1,69
9796,2001,57
9796,10783,57
9796,3283,55
9797,1414,64
9797,7747,54
9797,2883,52
9798,10637,62
9798,4344,59
9798,2847,57
9799,4468,54
9799,1278,54
9799,2129,52
9800,8076,61
9800,199,50
9800,3623,49
9801,3985,60
9801,3910,60
9801,7655,59
9802,9802,100
9802,5069,52
9802,2465,50
9803,10410,70
9803,5565,62
9803,7428,48
9804,2437,58
9804,7715,47
9804,2186,46
9805,5960,67
9805,7668,57
9805,4077,57
9806,6646,55
9806,4026,54
9806,1166,48
9807,985,68
9807,10580,68
9807,8961,65
9808,8971,61
9808,8739,58
9808,5149,55
9809,5754,56
9809,7826,48
9809,7362,39
9810,6248,61
9810,2728,56
9810,1297,55
9811,10122,52
9811,259,51
9811,2948,49
9812,1628,50
9812,7336,50
9812,6491,50
9813,7980,69
9813,6145,62
9813,3612,56
9814,3543,52
9814,3554,50
9814,4430,47
9815,9926,59
9815,709,56
9815,6869,51
9816,6609,69
9816,216,66
9816,5618,62
9817,10361,82
9817,5711,81
9817,3094,76
9818,9819,86
9818,7361,81
9818,6947,74
9819,9818,86
9819,4746,71
9819,8958,70
9820,4423,54
9820,8917,50
9820,5615,50
9821,760,63
9821,2745,61
9821,4719,58
9822,4212,59
9822,7090,59
9822,10251,57
9823,28,73
9823,4875,66
9823,8096,66
9824,9754,59
9824,2672,57
9824,78,56
9825,436,65
9825,1558,62
9825,6794,60
9826,4954,65
9826,2330,65
9826,8904,64
9827,6632,73
9827,10550,63
9827,9753,61
9828,7874,51
9828,4699,49
9828,9596,48
9829,2285,65
9829,4106,60
9829,122,57
9830,1522,76
9830,6696,68
9830,3426,67
9831,2263,63
9831,10034,61
9831,5758,60
9832,8917,66
9832,5615,66
9832,870,66
9833,1756,88
9833,7426,80
9833,1529,78
9834,8553,60
9834,3097,54
9834,9439,50
9835,6432,73
9835,7413,67
9835,1110,65
9836,3486,59
9836,3518,56
9836,3692,55
9837,7844,54
9837,4885,51
9837,6687,50
9838,6397,56
9838,2395,54
9838,4117,52
9839,5361,67
9839,9548,56
9839,8372,52
9840,3549,67
9840,7227,48
9840,88,42
9841,10446,51
9841,4047,48
9841,3143,44
9842,6707,55
9842,7945,33
9842,1001,28
9843,7577,51
9843,1693,51
9843,5494,50
9844,10306,46
9844,5829,44
9844,8580,42
9845,6305,52
9845,10252,51
9845,6164,51
9846,1701,67
9846,2510,63
9846,9918,59
9847,3054,68
9847,6047,66
9847,6051,66
9848,9740,81
9848,2935,71
9848,1614,67
9849,9072,70
9849,9178,62
9849,5636,60
9850,5799,77
9850,4180,65
9850,9914,62
9851,10552,68
9851,1611,62
9851,3587,58
9852,10585,65
9852,9482,58
9852,989,56
9853,2447,52
9853,521,50
9853,10272,49
9854,9965,86
9854,6039,71
9854,523,66
9855,1809,67
9855,649,66
9855,2678,65
9856,3481,54
9856,8724,52
9856,5913,52
9857,9748,65
9857,7880,52
9857,5067,50
9858,8278,68
9858,3273,62
9858,10652,61
9859,6315,64
9859,183,64
9859,9322,62
9860,9146,51
9860,7400,51
9860,7232,50
9861,1660,51
9861,2254,44
9861,9754,43
9862,6019,82
9862,2510,78
9862,2817,73
9863,10532,71
9863,10525,67
9863,6240,60
9864,1016,64
9864,8494,61
9864,7474,57
9865,3376,66
9865,6144,62
9865,5288,54
9866,288,52
9866,2224,48
9866,9855,47
9867,9783,56
9867,5481,51
9867,6870,47
9868,6588,49
9868,2307,45
9868,7615,44
9869,5037,74
9869,6353,64
9869,2714,63
9870,9873,83
9870,6425,66
9870,759,59
9871,690,88
9871,1726,83
9871,2990,80
9872,1065,71
9872,3104,64
9872,5296,62
9873,9870,83
9873,1210,58
9873,6425,58
9874,631,62
9874,2448,62
9874,3472,57
9875,1455,55
9875,7234,51
9875,428,51
9876,1628,53
9876,6094,52
9876,4459,49
9877,2349,54
9877,7857,53
9877,4350,52
9878,10759,56
9878,9176,54
9878,4664,50
9879,10229,63
9879,8424,52
9879,5765,52
9880,760,52
9880,6929,50
9880,4938,48
9881,10242,44
9881,7780,44
9881,7763,43
9882,8268,76
9882,4073,67
9882,7521,64
9883,4772,43
9883,2140,43
9883,9713,40
9884,10113,57
9884,948,52
9884,7603,51
9885,1443,53
9885,7854,51
9885,77,50
9886,1362,39
9886,3785,39
9886,10303,36
9887,869,62
9887,5024,51
9887,6019,49
9888,8464,51
9888,2188,42
9888,10488,41
9889,4830,55
9889,6701,50
9889,6660,48
9890,9544,50
9890,5366,49
9890,1306,44
9891,676,38
9891,7386,37
9891,10744,32
9892,1940,49
9892,4117,48
9892,10393,46
9893,5187,55
9893,4472,52
9893,2585,49
9894,1269,76
9894,9788,73
9894,7882,69
9895,2042,45
9895,5269,41
9895,4834,40
9896,4625,51
9896,1230,49
9896,3457,49
9897,3817,41
9897,2020,40
9897,4387,38
9898,8969,61
9898,2893,60
9898,9516,56
9899,2595,63
9899,6403,57
9899,7183,55
9900,3522,83
9900,8292,65
9900,1526,63
9901,9901,100
9901,721,100
9901,8736,100
9902,7610,88
9902,8875,81
9902,1643,81
9903,10657,70
9903,1967,68
9903,8487,60
9904,9910,83
9904,10368,64
9904,9617,63
9905,3727,78
9905,10642,78
9905,8741,73
9906,8501,90
9906,2892,75
9906,2813,71
9907,759,88
9907,7339,74
9907,10643,73
9908,10586,22
9908,8011,22
9908,3202,20
9909,2933,90
9909,1271,89
9909,4483,77
9910,9904,83
9910,9300,61
9910,3805,57
9911,3727,85
9911,10642,85
9911,788,83
9912,9271,71
9912,9905,67
9912,4742,64
9913,4497,37
9913,291,34
9913,9345,30
9914,6076,88
9914,6072,88
9914,4180,86
9915,5394,62
9915,3178,62
9915,10263,61
9916,10412,60
9916,4929,60
9916,8632,60
9917,5381,58
9917,7573,56
9917,4617,55
9918,9862,70
9918,8742,69
9918,205,67
9919,3087,76
9919,10757,76
9919,5393,73
9920,7585,61
9920,10547,59
9920,10300,54
9921,8866,82
9921,1500,79
9921,5371,79
9922,8532,55
9922,1479,55
9922,8986,54
9923,8241,74
9923,9703,68
9923,10366,61
9924,8473,58
9924,2036,54
9924,10307,54
9925,1777,59
9925,2459,49
9925,346,49
9926,5518,67
9926,9522,66
9926,5713,65
9927,740,72
9927,4621,61
9927,5789,57
9928,9928,100
9928,2572,91
9928,4929,69
9929,417,77
9929,404,77
9929,8342,66
9930,2688,78
9930,2690,78
9930,9240,66
9931,1473,63
9931,10306,54
9931,2687,53
9932,1921,51
9932,8734,51
9932,3838,49
9933,2026,74
9933,5333,63
9933,2742,58
9934,9947,65
9934,9559,63
9934,6947,58
9935,755,61
9935,574,55
9935,7216,54
9936,7038,74
9936,8785,67
9936,5147,62
9937,2049,60
9937,5776,56
9937,4649,53
9938,4626,64
9938,5776,56
9938,9949,54
9939,706,56
9939,9667,54
9939,57,50
9940,5881,41
9940,7613,40
9940,7854,37
9941,641,60
9941,3371,47
9941,5053,45
9942,1671,45
9942,5410,44
9942,9551,43
9943,4284,54
9943,1233,53
9943,6321,53
9944,3968,63
9944,7633,62
9944,907,57
9945,1780,64
9945,6094,63
9945,7895,62
9946,5187,78
9946,7421,72
9946,4608,70
9947,4874,67
9947,9934,65
9947,3906,59
9948,8982,60
9948,603,58
9948,1714,56
9949,9938,54
9949,4626,54
9949,2049,52
9950,4174,63
9950,10564,63
9950,4226,60
9951,5381,70
9951,990,64
9951,7236,64
9952,1727,85
9952,9533,78
9952,3238,66
9953,1106,86
9953,10652,85
9953,3273,81
9954,9911,77
9954,3727,66
9954,10642,65
9955,2972,77
9955,2973,77
9955,495,69
9956,1903,78
9956,8866,76
9956,1500,73
9957,7005,59
9957,9288,58
9957,6987,51
9958,1110,64
9958,4556,61
9958,9117,59
9959,9962,82
9959,894,75
9959,2785,71
9960,5327,65
9960,3995,62
9960,8491,58
9961,627,66
9961,1814,59
9961,2296,57
9962,9959,82
9962,5294,69
9962,2061,68
9963,4501,67
9963,10542,58
9963,3458,57
9964,7426,81
9964,2085,77
9964,3490,73
9965,9854,86
9965,6039,76
9965,523,71
9966,4930,82
9966,6590,76
9966,565,75
9967,5860,97
9967,5864,91
9967,5863,91
9968,9407,68
9968,6947,62
9968,4624,59
9969,1188,78
9969,10793,70
9969,1476,62
9970,8873,45
9970,6872,45
9970,621,42
9971,1175,75
9971,4699,70
9971,716,63
9972,3799,65
9972,8350,64
9972,9407,59
9973,1978,55
9973,4283,55
9973,4282,51
9974,1501,77
9974,1972,63
9974,695,57
9975,5648,70
9975,6047,66
9975,6051,66
9976,8896,45
9976,6806,44
9976,7117,43
9977,9819,65
9977,8958,61
9977,6679,61
9978,1298,76
9978,5775,72
9978,1102,70
9979,9980,71
9979,8905,66
9979,8819,60
9980,9979,71
9980,8905,66
9980,7788,57
9981,5146,51
9981,7469,49
9981,6458,49
9982,4316,54
9982,4320,49
9982,10660,48
9983,2589,47
9983,6687,47
9983,7533,42
9984,6475,46
9984,9171,43
9984,2582,42
9985,335,56
9985,5109,51
9985,9043,49
9986,8573,43
9986,2450,40
9986,5793,40
9987,1679,48
9987,2277,45
9987,9990,42
9988,4325,62
9988,4320,61
9988,3476,58
9989,7592,53
9989,4754,49
